time,loop,owner,process,pid,cpu_percent,private_mb,working_set_mb,threads,handles,priority,responding,action
2026-04-28T23:07:38.7511553+02:00,1,"NT AUTHORITY\SYSTEM","rustdesk",3608,0,4.39,15.28,5,205,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"NT AUTHORITY\SYSTEM","tailscaled",4240,0,56.68,25.68,25,481,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"NT AUTHORITY\SYSTEM","rustdesk",4820,0,173.6,134.32,77,666,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"NT AUTHORITY\SYSTEM","tailscaled",5984,0,78.09,56.3,29,701,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","explorer",6568,0,65.75,151.39,73,2426,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","rustdesk",9048,0,5.96,17.74,15,188,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","rustdesk",9056,0,70.76,92.51,33,431,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","tailscale-ipn",10164,0,57.95,30.71,22,509,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","mstsc",10100,0,198.12,199.81,32,1266,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","mstsc",10104,0,198.06,199.28,32,1262,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","mstsc",7512,0,198.47,200.27,29,1238,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","mstsc",4160,0,198.46,199.22,30,1253,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc1","explorer",12976,0,39.34,107.62,59,1719,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc3","explorer",13504,0,40.21,108.2,60,1729,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc4","explorer",14140,0,39.93,108.11,61,1731,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc2","explorer",14808,0,40.59,108.5,63,1741,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc1","startmenuexperiencehost",14824,0,26.23,79.96,34,748,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc1","runtimebroker",15708,0,4.19,25.2,8,290,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc3","startmenuexperiencehost",15788,0,26.76,81.96,37,779,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc3","runtimebroker",16080,0,4.83,29.2,7,344,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc4","startmenuexperiencehost",16272,0,26.43,81.47,35,767,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc1","searchapp",11576,0,89.89,170.54,33,1048,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc4","runtimebroker",16488,0,4.8,29.15,9,351,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc1","runtimebroker",16688,0,7.79,33.12,15,535,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc3","searchapp",16816,0,90.7,171.32,33,1045,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc3","runtimebroker",16988,0,7.84,33.11,16,535,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc2","startmenuexperiencehost",17160,0,26.45,81.47,35,758,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc4","searchapp",16400,0,91.11,171.76,34,1051,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc2","runtimebroker",12700,0,4.73,29.11,8,344,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc4","runtimebroker",17628,0,7.85,33.13,15,535,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc2","searchapp",18188,0,90.69,171.03,33,1047,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc2","runtimebroker",18380,0,7.84,33.14,15,536,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc1","runtimebroker",11912,0,2.56,14.62,4,238,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc3","runtimebroker",11904,0,2.55,14.61,4,241,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc4","runtimebroker",18772,0,2.6,14.74,4,242,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Acc2","runtimebroker",19060,0,2.55,14.61,4,241,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","taskmgr",5692,0,32.88,51.5,21,630,"Normal","True",""
2026-04-28T23:07:38.7511553+02:00,1,"DINOZAUR15\Mati","powershell",19328,0,72.8,84.96,29,644,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"NT AUTHORITY\SYSTEM","rustdesk",3608,0,4.39,15.28,5,207,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"NT AUTHORITY\SYSTEM","tailscaled",4240,0,56.68,25.68,25,481,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"NT AUTHORITY\SYSTEM","rustdesk",4820,0.02,173.6,134.32,77,666,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"NT AUTHORITY\SYSTEM","tailscaled",5984,0,78.39,56.32,29,703,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","explorer",6568,0.04,65.56,151.2,73,2426,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","rustdesk",9048,0,5.96,17.74,15,188,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","rustdesk",9056,0,70.77,91.36,34,432,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","tailscale-ipn",10164,0,57.95,30.71,22,509,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","mstsc",10100,0,198.12,199.81,32,1266,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","mstsc",10104,0,198.06,199.28,32,1262,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","mstsc",7512,0,198.47,200.27,29,1238,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","mstsc",4160,0,198.46,199.22,30,1253,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc1","explorer",12976,0,39.34,107.66,59,1719,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc3","explorer",13504,0,40.21,108.23,60,1729,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc4","explorer",14140,0,39.93,108.15,61,1731,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc2","explorer",14808,0,40.59,108.54,63,1741,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc1","startmenuexperiencehost",14824,0,26.23,79.96,34,748,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc1","runtimebroker",15708,0,4.11,23.77,8,290,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc3","startmenuexperiencehost",15788,0,26.76,81.96,37,779,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc3","runtimebroker",16080,0,4.7,27.2,8,334,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc4","startmenuexperiencehost",16272,0,26.43,81.47,35,767,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc1","searchapp",11576,0,89.89,170.54,33,1048,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc4","runtimebroker",16488,0,4.8,29.15,9,351,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc1","runtimebroker",16688,0,7.79,33.12,15,535,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc3","searchapp",16816,0,90.7,171.32,33,1045,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc3","runtimebroker",16988,0,7.84,33.11,16,535,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc2","startmenuexperiencehost",17160,0,26.45,81.47,35,758,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc4","searchapp",16400,0,91.11,171.76,34,1051,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc2","runtimebroker",12700,0,4.73,29.11,8,344,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc4","runtimebroker",17628,0,7.85,33.13,15,535,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc2","searchapp",18188,0,90.69,171.03,33,1047,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc2","runtimebroker",18380,0,7.84,33.14,15,536,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc1","runtimebroker",11912,0,2.56,14.62,4,238,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc3","runtimebroker",11904,0,2.55,14.61,4,241,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc4","runtimebroker",18772,0,2.6,14.74,4,242,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Acc2","runtimebroker",19060,0,2.55,14.61,4,241,"Normal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","taskmgr",5692,0.04,32.88,51.5,21,632,"AboveNormal","True",""
2026-04-28T23:07:45.2630386+02:00,2,"DINOZAUR15\Mati","powershell",19328,0.48,92.62,106.47,28,691,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"NT AUTHORITY\SYSTEM","rustdesk",3608,0,4.39,15.28,5,207,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"NT AUTHORITY\SYSTEM","tailscaled",4240,0,56.64,25.65,25,481,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"NT AUTHORITY\SYSTEM","rustdesk",4820,0.24,173.62,134.35,77,668,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"NT AUTHORITY\SYSTEM","tailscaled",5984,0,78.39,56.32,29,703,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","explorer",6568,0.02,65.61,151.4,71,2426,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","rustdesk",9048,0,5.96,17.74,15,188,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","rustdesk",9056,0.02,70.26,91.88,33,431,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","tailscale-ipn",10164,0,57.95,30.74,22,509,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","mstsc",10100,0.04,198.74,201.02,34,1305,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","mstsc",10104,0.1,198.82,200.6,34,1303,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","mstsc",7512,0.06,199.03,201.45,31,1277,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","mstsc",4160,0.1,199.09,200.41,32,1292,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","explorer",12976,0.02,40.77,110.68,65,1828,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","explorer",13504,0.16,41.54,111.19,66,1836,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","explorer",14140,0.16,41.29,111.07,67,1839,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","explorer",14808,0.06,41.98,111.55,69,1849,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","startmenuexperiencehost",14824,0,26.23,79.96,34,748,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","runtimebroker",15708,0,4.11,23.77,8,290,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","startmenuexperiencehost",15788,0,26.76,81.96,37,779,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","runtimebroker",16080,0,4.7,27.2,8,334,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","startmenuexperiencehost",16272,0,26.43,81.47,35,767,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","searchapp",11576,0,89.89,170.54,33,1048,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","runtimebroker",16488,0,4.67,27.15,10,341,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","runtimebroker",16688,0,7.5,30.32,15,513,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","searchapp",16816,0,90.7,171.32,33,1045,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","runtimebroker",16988,0,7.48,30.3,15,513,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","startmenuexperiencehost",17160,0,26.45,81.47,35,758,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","searchapp",16400,0,91.11,171.76,34,1051,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","runtimebroker",12700,0,4.61,27.11,9,334,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","runtimebroker",17628,0,7.55,30.34,15,513,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","searchapp",18188,0,90.69,171.03,33,1047,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","runtimebroker",18380,0,7.55,30.35,15,514,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","runtimebroker",11912,0,2.56,14.62,4,238,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","runtimebroker",11904,0,2.55,14.61,4,241,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","runtimebroker",18772,0,2.6,14.74,4,242,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","runtimebroker",19060,0,2.55,14.61,4,241,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","taskmgr",5692,0.08,34,52.66,21,632,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Mati","powershell",19328,0.18,78.2,92.31,28,627,"AboveNormal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","shellexperiencehost",14732,0,18.68,64.1,24,648,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc1","runtimebroker",1412,0,3.34,18.02,13,240,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","shellexperiencehost",3732,0,18.69,64.05,25,650,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc3","runtimebroker",5448,0,3.35,18.02,13,240,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","shellexperiencehost",2608,0,18.67,64.03,25,652,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc4","runtimebroker",2672,0,3.35,18.02,13,240,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","shellexperiencehost",17456,0,18.71,64.08,25,650,"Normal","True",""
2026-04-28T23:07:51.7647482+02:00,3,"DINOZAUR15\Acc2","runtimebroker",18464,0,3.32,17.98,13,240,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"NT AUTHORITY\SYSTEM","rustdesk",3608,0,4.39,15.28,5,207,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"NT AUTHORITY\SYSTEM","tailscaled",4240,0,56.64,25.65,25,481,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"NT AUTHORITY\SYSTEM","rustdesk",4820,0.02,173.62,134.57,77,668,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"NT AUTHORITY\SYSTEM","tailscaled",5984,0,78.39,56.33,29,703,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","explorer",6568,0,65.45,151.23,71,2424,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","rustdesk",9048,0,5.96,17.74,15,188,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","rustdesk",9056,0.04,70.76,92.41,33,431,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","tailscale-ipn",10164,0,57.95,30.75,22,509,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","mstsc",10100,0,198.53,200.94,30,1269,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","mstsc",10104,0,198.6,200.53,30,1269,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","mstsc",7512,0,198.86,201.39,28,1249,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Mati","mstsc",4160,0,198.93,200.34,29,1260,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc1","explorer",12976,0,39.28,110.25,45,1744,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc3","explorer",13504,0,40.04,110.79,46,1753,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc4","explorer",14140,0,39.65,110.62,45,1747,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc2","explorer",14808,0,40.29,111.17,46,1755,"AboveNormal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc1","startmenuexperiencehost",14824,0,26.23,79.96,34,748,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc1","runtimebroker",15708,0,4.11,23.77,8,290,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc3","startmenuexperiencehost",15788,0,26.76,81.96,37,779,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc3","runtimebroker",16080,0,4.7,27.2,8,334,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc4","startmenuexperiencehost",16272,0,26.43,81.47,35,767,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc1","searchapp",11576,0,89.89,170.54,33,1048,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc4","runtimebroker",16488,0,4.67,27.15,10,341,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc1","runtimebroker",16688,0,7.5,30.32,15,513,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc3","searchapp",16816,0,90.7,171.32,33,1045,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc3","runtimebroker",16988,0,7.48,30.3,15,513,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc2","startmenuexperiencehost",17160,0,26.45,81.47,35,758,"Normal","True",""
2026-04-28T23:07:58.4850428+02:00,4,"DINOZAUR15\Acc4","searchapp",16400,0,91.11,171.76,34,1051,"Normal","True",""
